ppt,soil,def,q,aet,Latitude,Longitude,Sample Date
240.3,83.8,0.0,33.1,128.90001,-29.803611,30.516111,27-04-2012
208.9,79.700005,0.0,28.5,130.0,-29.758889,30.935278,28-04-2012
4.4,0.0,235.1,0.2,4.1,-28.760833,17.730278,29-04-2012
147.70000000000002,2.1000001,18.4,7.4,140.40001,-25.99136,27.84208,30-04-2012
219.8,77.4,0.0,29.400000000000002,128.5,-29.380556,30.2775,30-04-2012
11.200000000000001,5.3,167.40001,0.6000000000000001,11.400001,-34.065833,20.404167,01-05-2012
135.5,2.5,18.7,6.800000000000001,128.8,-26.006389,29.253889,01-05-2012
126.9,2.4,46.3,6.300000000000001,120.700005,-25.45963889,28.26430556,01-05-2012
11.0,4.9,182.3,0.5,11.2,-33.897778,20.012778,01-05-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,02-05-2012
141.8,2.2,28.7,7.1000000000000005,134.8,-25.81048333,27.90955222,02-05-2012
134.5,2.3,23.1,6.7,127.9,-26.861111,28.884722,02-05-2012
84.5,0.2,122.0,4.2,80.3,-29.033333,23.983333,02-05-2012
182.3,45.100002,0.0,9.1,147.1,-28.058889,30.373611,02-05-2012
114.9,1.8000001,58.8,5.7,109.200005,-24.925278,29.324444,03-05-2012
143.5,2.2,14.0,7.2,136.40001,-27.00222,28.76528,03-05-2012
134.0,1.2,55.2,6.7,127.4,-27.398611,26.614722,03-05-2012
145.70000000000002,1.2,33.600002,7.300000000000001,138.5,-27.671111,27.236944,03-05-2012
134.0,1.2,55.2,6.7,127.4,-27.4,26.624722,03-05-2012
144.3,1.6,28.2,7.2,137.2,-26.648056,27.089444,04-05-2012
144.9,1.6,28.5,7.2,137.7,-26.970278,27.211111,04-05-2012
142.70000000000002,1.5,32.8,7.1000000000000005,135.6,-26.880278,26.965,04-05-2012
139.5,1.1,43.100002,7.0,132.5,-27.01011111,26.69808333,07-05-2012
147.0,1.8000001,21.7,7.300000000000001,139.7,-26.73806,27.59194,07-05-2012
141.4,2.1000001,21.5,7.1000000000000005,134.40001,-26.45,28.085833,07-05-2012
140.20000000000002,1.2,40.8,7.0,133.3,-26.98472222,26.63227778,07-05-2012
17.8,0.7,206.5,0.9,16.9,-32.502778,19.535833,07-05-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,08-05-2012
122.4,2.9,60.2,6.1000000000000005,116.4,-25.127778,27.628889,08-05-2012
124.5,3.0,58.5,6.2,118.5,-25.20639,27.558,08-05-2012
115.5,3.5,75.1,5.800000000000001,109.9,-24.69514,27.40906,08-05-2012
158.20000000000002,25.800001,0.0,7.9,147.8,-28.747778,31.745833,08-05-2012
142.6,1.9,9.8,7.1000000000000005,135.6,-27.169444,29.233889,08-05-2012
144.3,1.6,28.2,7.2,137.2,-26.648056,27.089444,08-05-2012
144.9,1.6,28.5,7.2,137.7,-26.970278,27.211111,08-05-2012
142.70000000000002,1.5,32.8,7.1000000000000005,135.6,-26.880278,26.965,08-05-2012
133.4,1.1,57.5,6.7,126.8,-28.141944,26.417778,08-05-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.116667,26.725278,08-05-2012
91.10000000000001,0.1,116.700005,4.6000000000000005,86.6,-29.042222,24.6,08-05-2012
36.2,0.0,204.2,1.8,34.4,-28.460833,21.248889,08-05-2012
118.9,12.6,13.3,5.9,118.6,-31.396,29.2651,08-05-2012
125.9,2.2,42.0,6.300000000000001,119.700005,-25.57877778,29.12747222,08-05-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,09-05-2012
158.20000000000002,46.8,0.0,7.9,143.3,-25.49037,30.6986,09-05-2012
139.4,20.5,9.900001,7.0,136.90001,-28.801278,31.955389,09-05-2012
156.4,1.9,3.1000001,7.800000000000001,148.7,-27.273889,28.49,09-05-2012
165.0,8.1,0.0,8.200000000000001,150.40001,-27.4275,28.525833,09-05-2012
156.9,1.8000001,1.4,7.800000000000001,149.1,-27.3,28.586944,09-05-2012
134.0,1.2,55.2,6.7,127.4,-27.398611,26.614722,09-05-2012
93.10000000000001,0.1,114.6,4.7,88.4,-29.028629,24.638389,09-05-2012
70.2,0.1,142.2,3.5,66.6,-29.1825,23.575556,09-05-2012
164.8,26.0,0.0,8.200000000000001,133.40001,-30.570833,29.150556,09-05-2012
132.9,18.7,2.9,6.6000000000000005,127.4,-31.104278,29.399722,09-05-2012
18.2,12.8,186.1,0.9,20.800001,-33.31388889,19.07472222,09-05-2012
90.10000000000001,0.2,119.200005,4.5,85.6,-28.7115,24.07288889,10-05-2012
163.70000000000002,41.8,0.0,8.200000000000001,139.5,-29.140556,31.391944,10-05-2012
182.8,23.4,0.0,9.1,152.1,-28.75,30.442778,10-05-2012
218.9,70.6,0.0,42.300000000000004,132.0,-29.161667,30.629722,10-05-2012
132.4,1.2,58.4,6.6000000000000005,125.9,-27.38972222,26.46388889,10-05-2012
117.30000000000001,1.1,75.9,5.9,111.5,-27.935,26.126667,10-05-2012
145.70000000000002,1.2,33.600002,7.300000000000001,138.5,-27.671111,27.236944,10-05-2012
102.0,0.3,107.4,5.1000000000000005,96.9,-28.376944,24.303056,10-05-2012
140.6,4.4,1.5,7.0,133.7,-31.031389,28.883333,10-05-2012
144.20000000000002,4.6,0.0,7.2,135.8,-30.86013889,29.07125,10-05-2012
151.4,10.2,0.0,7.6000000000000005,136.3,-30.77586667,29.03221667,10-05-2012
13.5,14.2,187.8,0.7000000000000001,16.9,-33.7075,18.97444444,10-05-2012
9.200000000000001,11.8,183.2,0.5,12.1,-33.72266667,18.61691667,10-05-2012
108.30000000000001,0.3,101.4,5.4,102.9,-27.902778,24.615556,11-05-2012
135.5,23.4,9.3,6.800000000000001,132.90001,-28.44555556,32.325,19-04-2012
121.7,16.4,5.0,6.1000000000000005,117.9,-31.554722,29.245556,12-05-2012
4.4,0.0,235.1,0.2,4.1,-28.760833,17.730278,13-05-2012
147.70000000000002,2.1000001,18.4,7.4,140.40001,-25.99136,27.84208,14-05-2012
134.5,2.3,23.1,6.7,127.9,-26.861111,28.884722,14-05-2012
141.4,2.1000001,21.5,7.1000000000000005,134.40001,-26.45,28.085833,14-05-2012
124.2,24.1,19.4,6.2,122.8,-25.681111,31.783333,15-05-2012
124.60000000000001,22.0,18.4,6.2,122.4,-25.398889,31.610556,15-05-2012
143.5,2.2,14.0,7.2,136.40001,-27.00222,28.76528,15-05-2012
144.3,1.6,28.2,7.2,137.2,-26.648056,27.089444,15-05-2012
18.5,9.1,174.0,0.9,19.800001,-33.38056,19.30167,15-05-2012
126.9,2.4,46.3,6.300000000000001,120.700005,-25.45963889,28.26430556,15-05-2012
137.8,18.300001,12.900001,6.9,136.7,-28.068333,31.55,15-05-2012
141.8,2.2,28.7,7.1000000000000005,134.8,-25.81048333,27.90955222,16-05-2012
128.20000000000002,5.2000003,22.5,6.4,122.0,-24.768889,31.39,16-05-2012
84.5,0.2,122.0,4.2,80.3,-29.033333,23.983333,16-05-2012
14.3,4.7000003,152.6,0.7000000000000001,14.400001,-34.092222,21.295278,16-05-2012
17.5,10.3,190.5,0.9,18.9,-33.13083,18.86278,16-05-2012
185.9,112.8,0.0,9.3,132.5,-24.99328,30.81444,17-05-2012
17.900000000000002,12.5,114.4,0.9,21.7,-33.970833,22.548333,17-05-2012
116.0,19.4,27.0,5.800000000000001,113.700005,-25.436111,31.982222,18-05-2012
113.5,10.3,31.5,5.7,108.700005,-25.14944444,31.94055556,18-05-2012
267.7,42.9,0.0,97.60000000000001,131.0,-29.7775,29.470833,21-05-2012
219.5,84.1,0.0,11.600000000000001,129.90001,-29.987778,29.851667,21-05-2012
233.20000000000002,79.200005,0.0,23.3,134.7,-29.744167,29.905833,21-05-2012
173.8,63.9,0.0,8.700000000000001,130.7,-30.27402,30.69602,21-05-2012
147.0,1.8000001,21.7,7.300000000000001,139.7,-26.73806,27.59194,21-05-2012
11.9,6.4,187.0,0.6000000000000001,12.7,-33.818056,19.694722,21-05-2012
139.5,1.1,43.100002,7.0,132.5,-27.01011111,26.69808333,22-05-2012
11.200000000000001,5.3,167.40001,0.6000000000000001,11.400001,-34.065833,20.404167,22-05-2012
184.60000000000002,64.8,0.0,9.200000000000001,144.5,-24.679167,30.8025,22-05-2012
111.0,3.5,48.600002,5.6000000000000005,105.6,-24.183889,30.823889,22-05-2012
122.4,2.9,60.2,6.1000000000000005,116.4,-25.127778,27.628889,22-05-2012
124.5,3.0,58.5,6.2,118.5,-25.20639,27.558,22-05-2012
115.5,3.5,75.1,5.800000000000001,109.9,-24.69514,27.40906,22-05-2012
111.60000000000001,33.0,26.6,5.6000000000000005,117.9,-27.363611,31.783333,22-05-2012
161.20000000000002,48.5,0.0,8.1,127.4,-30.733889,29.828333,22-05-2012
142.6,1.9,9.8,7.1000000000000005,135.6,-27.169444,29.233889,22-05-2012
142.70000000000002,1.5,32.8,7.1000000000000005,135.6,-26.880278,26.965,22-05-2012
140.20000000000002,1.2,40.8,7.0,133.3,-26.98472222,26.63227778,22-05-2012
134.9,1.1,53.5,6.7,128.2,-29.160278,26.573333,22-05-2012
137.1,1.5,33.8,6.9,130.3,-30.336111,27.359444,22-05-2012
15.0,0.1,161.0,0.7000000000000001,14.2,-33.501667,21.624167,22-05-2012
11.100000000000001,6.0,171.40001,0.6000000000000001,11.6,-34.075556,20.145556,22-05-2012
11.0,4.9,182.3,0.5,11.2,-33.897778,20.012778,22-05-2012
97.5,1.2,61.100002,4.9,92.6,-24.058889,31.237222,23-05-2012
162.70000000000002,53.4,0.0,8.1,131.0,-30.398056,30.601944,23-05-2012
146.1,1.5,24.300001,7.300000000000001,138.90001,-30.160091,27.40124,23-05-2012
191.20000000000002,27.4,0.0,16.7,148.40001,-28.69485,28.23487,23-05-2012
193.20000000000002,29.6,0.0,12.3,152.8,-28.883333,27.89,23-05-2012
15.4,8.1,123.200005,0.8,16.4,-34.005833,22.351111,23-05-2012
241.4,84.200005,0.0,31.1,133.90001,-29.641944,30.6875,24-05-2012
100.9,1.2,71.1,5.0,95.9,-30.830556,26.921389,24-05-2012
219.8,77.4,0.0,29.400000000000002,128.5,-29.380556,30.2775,24-05-2012
100.9,1.0,74.9,5.0,95.9,-30.679722,26.7125,24-05-2012
154.3,1.1,23.2,7.7,146.6,-29.615556,27.065278,24-05-2012
13.3,5.1,135.2,0.7000000000000001,13.3,-34.031944,22.053333,24-05-2012
13.4,5.7000003,133.1,0.7000000000000001,13.5,-34.039722,22.133333,24-05-2012
162.70000000000002,53.4,0.0,8.1,131.0,-30.398056,30.601944,25-05-2012
173.8,63.9,0.0,8.700000000000001,130.7,-30.27402,30.69602,25-05-2012
102.10000000000001,0.90000004,82.0,5.1000000000000005,97.1,-29.658056,25.973333,25-05-2012
76.0,0.8,95.0,3.8000000000000003,72.3,-31.000833,26.353056,25-05-2012
36.2,0.0,204.2,1.8,34.4,-28.460833,21.248889,25-05-2012
240.3,83.8,0.0,33.1,128.90001,-29.803611,30.516111,25-05-2012
208.9,79.700005,0.0,28.5,130.0,-29.758889,30.935278,26-05-2012
4.4,0.0,235.1,0.2,4.1,-28.760833,17.730278,27-05-2012
147.70000000000002,2.1000001,18.4,7.4,140.40001,-25.99136,27.84208,28-05-2012
134.5,2.3,23.1,6.7,127.9,-26.861111,28.884722,28-05-2012
144.9,1.6,28.5,7.2,137.7,-26.970278,27.211111,28-05-2012
141.4,2.1000001,21.5,7.1000000000000005,134.40001,-26.45,28.085833,28-05-2012
139.5,1.1,43.100002,7.0,132.5,-27.01011111,26.69808333,29-05-2012
219.8,77.4,0.0,29.400000000000002,128.5,-29.380556,30.2775,29-05-2012
143.5,2.2,14.0,7.2,136.40001,-27.00222,28.76528,29-05-2012
144.3,1.6,28.2,7.2,137.2,-26.648056,27.089444,29-05-2012
142.70000000000002,1.5,32.8,7.1000000000000005,135.6,-26.880278,26.965,29-05-2012
140.20000000000002,1.2,40.8,7.0,133.3,-26.98472222,26.63227778,29-05-2012
76.0,0.8,95.0,3.8000000000000003,72.3,-31.000833,26.353056,29-05-2012
126.9,2.4,46.3,6.300000000000001,120.700005,-25.45963889,28.26430556,29-05-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,30-05-2012
111.2,3.1000001,62.9,5.6000000000000005,105.8,-24.282222,28.090278,30-05-2012
150.70000000000002,28.2,1.4,7.5,143.8,-27.937778,31.209444,30-05-2012
184.3,28.9,0.0,9.200000000000001,150.2,-28.404444,30.013056,30-05-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,30-05-2012
135.5,23.4,9.3,6.800000000000001,132.90001,-28.44555556,32.325,12-05-2012
130.0,3.0,44.100002,6.5,123.6,-24.670833,28.560833,31-05-2012
113.4,0.4,99.3,5.7,107.700005,-27.573056,24.746389,31-05-2012
100.9,1.0,74.9,5.0,95.9,-30.679722,26.7125,31-05-2012
233.4,74.8,0.0,45.800000000000004,136.2,-28.44555556,32.325,12-07-2012
18.5,9.1,174.0,0.9,19.800001,-33.38056,19.30167,31-05-2012
17.5,10.3,190.5,0.9,18.9,-33.13083,18.86278,31-05-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,01-06-2012
90.10000000000001,0.2,119.200005,4.5,85.6,-28.7115,24.07288889,01-06-2012
188.20000000000002,72.8,0.0,9.4,139.7,-27.5275,30.858056,01-06-2012
70.2,0.1,142.2,3.5,66.6,-29.1825,23.575556,01-06-2012
147.0,1.8000001,21.7,7.300000000000001,139.7,-26.73806,27.59194,04-06-2012
17.8,0.7,206.5,0.9,16.9,-32.502778,19.535833,04-06-2012
122.4,2.9,60.2,6.1000000000000005,116.4,-25.127778,27.628889,05-06-2012
124.5,3.0,58.5,6.2,118.5,-25.20639,27.558,05-06-2012
115.5,3.5,75.1,5.800000000000001,109.9,-24.69514,27.40906,05-06-2012
135.5,2.5,18.7,6.800000000000001,128.8,-26.006389,29.253889,05-06-2012
158.20000000000002,25.800001,0.0,7.9,147.8,-28.747778,31.745833,05-06-2012
142.6,1.9,9.8,7.1000000000000005,135.6,-27.169444,29.233889,05-06-2012
13.100000000000001,8.8,160.5,0.7000000000000001,14.0,-34.250556,20.9925,05-06-2012
125.9,2.2,42.0,6.300000000000001,119.700005,-25.57877778,29.12747222,05-06-2012
79.30000000000001,1.0,83.3,4.0,75.4,-23.658056,31.05,06-06-2012
139.4,20.5,9.900001,7.0,136.90001,-28.801278,31.955389,06-06-2012
145.9,2.2,13.3,7.300000000000001,138.7,-27.02314,28.59389,06-06-2012
165.0,8.1,0.0,8.200000000000001,150.40001,-27.4275,28.525833,06-06-2012
156.9,1.8000001,1.4,7.800000000000001,149.1,-27.3,28.586944,06-06-2012
133.4,1.1,57.5,6.7,126.8,-28.141944,26.417778,06-06-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,06-06-2012
233.4,74.8,0.0,45.800000000000004,136.2,-28.44555556,32.325,08-08-2012
13.5,14.2,187.8,0.7000000000000001,16.9,-33.7075,18.97444444,06-06-2012
9.200000000000001,11.8,183.2,0.5,12.1,-33.72266667,18.61691667,06-06-2012
163.70000000000002,41.8,0.0,8.200000000000001,139.5,-29.140556,31.391944,07-06-2012
89.9,0.90000004,74.5,4.5,85.4,-23.838611,31.640833,07-06-2012
233.4,74.8,0.0,45.800000000000004,136.2,-28.44555556,32.325,12-09-2012
182.8,23.4,0.0,9.1,152.1,-28.75,30.442778,07-06-2012
218.9,70.6,0.0,42.300000000000004,132.0,-29.161667,30.629722,07-06-2012
134.0,1.2,55.2,6.7,127.4,-27.398611,26.614722,07-06-2012
145.70000000000002,1.2,33.600002,7.300000000000001,138.5,-27.671111,27.236944,07-06-2012
98.5,6.5,63.0,4.9,94.200005,-27.5275,30.858056,25-08-2011
134.0,1.2,55.2,6.7,127.4,-27.4,26.624722,07-06-2012
147.70000000000002,2.1000001,18.4,7.4,140.40001,-25.99136,27.84208,11-06-2012
134.5,2.3,23.1,6.7,127.9,-26.861111,28.884722,11-06-2012
145.70000000000002,1.2,33.600002,7.300000000000001,138.5,-27.671111,27.236944,11-06-2012
121.7,16.4,5.0,6.1000000000000005,117.9,-31.554722,29.245556,11-06-2012
11.9,6.4,187.0,0.6000000000000001,12.7,-33.818056,19.694722,11-06-2012
117.30000000000001,1.1,75.9,5.9,111.5,-27.935,26.126667,12-06-2012
133.4,1.1,57.5,6.7,126.8,-28.141944,26.417778,12-06-2012
102.10000000000001,0.90000004,82.0,5.1000000000000005,97.1,-29.658056,25.973333,12-06-2012
76.0,0.8,95.0,3.8000000000000003,72.3,-31.000833,26.353056,12-06-2012
58.0,0.0,132.8,2.9000000000000004,55.100002,-30.534167,24.961944,12-06-2012
132.9,18.7,2.9,6.6000000000000005,127.4,-31.104278,29.399722,12-06-2012
11.100000000000001,6.0,171.40001,0.6000000000000001,11.6,-34.075556,20.145556,12-06-2012
126.9,2.4,46.3,6.300000000000001,120.700005,-25.45963889,28.26430556,12-06-2012
137.8,18.300001,12.900001,6.9,136.7,-28.068333,31.55,12-06-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,13-06-2012
141.8,2.2,28.7,7.1000000000000005,134.8,-25.81048333,27.90955222,13-06-2012
143.5,2.2,14.0,7.2,136.40001,-27.00222,28.76528,13-06-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,13-06-2012
58.0,0.0,132.8,2.9000000000000004,55.100002,-30.534167,24.961944,13-06-2012
158.10000000000002,21.5,0.0,7.9,132.2,-30.568333,29.422778,13-06-2012
164.8,26.0,0.0,8.200000000000001,133.40001,-30.570833,29.150556,13-06-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,14-06-2012
92.0,29.2,50.600002,4.6000000000000005,98.4,-26.905,32.324722,14-06-2012
171.8,18.0,0.0,8.6,152.6,-27.602222,29.942778,14-06-2012
117.30000000000001,1.1,75.9,5.9,111.5,-27.935,26.126667,14-06-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,14-06-2012
76.0,0.8,95.0,3.8000000000000003,72.3,-31.000833,26.353056,14-06-2012
100.9,1.0,74.9,5.0,95.9,-30.679722,26.7125,14-06-2012
146.1,1.5,24.300001,7.300000000000001,138.90001,-30.160091,27.40124,14-06-2012
144.20000000000002,4.6,0.0,7.2,135.8,-30.86013889,29.07125,14-06-2012
90.10000000000001,0.2,119.200005,4.5,85.6,-28.7115,24.07288889,15-06-2012
139.5,1.1,43.100002,7.0,132.5,-27.01011111,26.69808333,15-06-2012
241.4,84.200005,0.0,31.1,133.90001,-29.641944,30.6875,15-06-2012
144.3,1.6,28.2,7.2,137.2,-26.648056,27.089444,15-06-2012
144.9,1.6,28.5,7.2,137.7,-26.970278,27.211111,15-06-2012
142.70000000000002,1.5,32.8,7.1000000000000005,135.6,-26.880278,26.965,15-06-2012
140.20000000000002,1.2,40.8,7.0,133.3,-26.98472222,26.63227778,15-06-2012
134.0,1.2,55.2,6.7,127.4,-27.398611,26.614722,15-06-2012
70.2,0.1,142.2,3.5,66.6,-29.1825,23.575556,15-06-2012
80.4,0.90000004,91.0,4.0,76.4,-22.91028,29.61111,18-06-2012
267.7,42.9,0.0,97.60000000000001,131.0,-29.7775,29.470833,18-06-2012
233.20000000000002,79.200005,0.0,23.3,134.7,-29.744167,29.905833,18-06-2012
134.5,2.3,23.1,6.7,127.9,-26.861111,28.884722,18-06-2012
147.0,1.8000001,21.7,7.300000000000001,139.7,-26.73806,27.59194,18-06-2012
141.4,2.1000001,21.5,7.1000000000000005,134.40001,-26.45,28.085833,18-06-2012
11.200000000000001,5.3,167.40001,0.6000000000000001,11.400001,-34.065833,20.404167,19-06-2012
122.4,2.9,60.2,6.1000000000000005,116.4,-25.127778,27.628889,19-06-2012
124.5,3.0,58.5,6.2,118.5,-25.20639,27.558,19-06-2012
115.5,3.5,75.1,5.800000000000001,109.9,-24.69514,27.40906,19-06-2012
111.60000000000001,33.0,26.6,5.6000000000000005,117.9,-27.363611,31.783333,19-06-2012
161.20000000000002,48.5,0.0,8.1,127.4,-30.733889,29.828333,19-06-2012
142.6,1.9,9.8,7.1000000000000005,135.6,-27.169444,29.233889,19-06-2012
143.5,2.2,14.0,7.2,136.40001,-27.00222,28.76528,19-06-2012
134.9,1.1,53.5,6.7,128.2,-29.160278,26.573333,19-06-2012
93.10000000000001,0.1,114.6,4.7,88.4,-29.028629,24.638389,19-06-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,20-06-2012
111.2,3.1000001,62.9,5.6000000000000005,105.8,-24.282222,28.090278,20-06-2012
124.2,24.1,19.4,6.2,122.8,-25.681111,31.783333,20-06-2012
124.60000000000001,22.0,18.4,6.2,122.4,-25.398889,31.610556,20-06-2012
162.70000000000002,53.4,0.0,8.1,131.0,-30.398056,30.601944,20-06-2012
173.8,63.9,0.0,8.700000000000001,130.7,-30.27402,30.69602,20-06-2012
154.3,1.1,23.2,7.7,146.6,-29.615556,27.065278,20-06-2012
193.20000000000002,29.6,0.0,12.3,152.8,-28.883333,27.89,20-06-2012
8.9,10.5,150.40001,0.4,11.3,-34.405833,19.600556,20-06-2012
130.0,3.0,44.100002,6.5,123.6,-24.670833,28.560833,21-06-2012
185.9,112.8,0.0,9.3,132.5,-24.99328,30.81444,21-06-2012
128.20000000000002,5.2000003,22.5,6.4,122.0,-24.768889,31.39,21-06-2012
176.60000000000002,23.800001,0.0,8.8,145.5,-27.802778,28.768333,21-06-2012
117.30000000000001,1.1,75.9,5.9,111.5,-27.935,26.126667,21-06-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,21-06-2012
100.9,1.0,74.9,5.0,95.9,-30.679722,26.7125,21-06-2012
146.1,1.5,24.300001,7.300000000000001,138.90001,-30.160091,27.40124,21-06-2012
137.1,1.5,33.8,6.9,130.3,-30.336111,27.359444,21-06-2012
15.0,0.1,161.0,0.7000000000000001,14.2,-33.501667,21.624167,21-06-2012
7.2,23.4,146.3,0.4,16.7,-34.329722,18.990278,21-06-2012
116.0,19.4,27.0,5.800000000000001,113.700005,-25.436111,31.982222,22-06-2012
113.5,10.3,31.5,5.7,108.700005,-25.14944444,31.94055556,22-06-2012
102.10000000000001,0.90000004,82.0,5.1000000000000005,97.1,-29.658056,25.973333,22-06-2012
76.0,0.8,95.0,3.8000000000000003,72.3,-31.000833,26.353056,22-06-2012
240.3,83.8,0.0,33.1,128.90001,-29.803611,30.516111,22-06-2012
16.8,7.6,154.0,0.8,16.5,-27.363611,31.783333,24-11-2015
4.4,0.0,235.1,0.2,4.1,-28.760833,17.730278,24-06-2012
184.60000000000002,64.8,0.0,9.200000000000001,144.5,-24.679167,30.8025,25-06-2012
147.70000000000002,2.1000001,18.4,7.4,140.40001,-25.99136,27.84208,25-06-2012
114.7,16.5,28.1,5.7,111.4,-25.362222,31.956667,25-06-2012
113.5,10.3,31.5,5.7,108.700005,-25.14944444,31.94055556,25-06-2012
139.5,1.1,43.100002,7.0,132.5,-27.01011111,26.69808333,26-06-2012
111.0,3.5,48.600002,5.6000000000000005,105.6,-24.183889,30.823889,26-06-2012
208.9,79.700005,0.0,28.5,130.0,-29.758889,30.935278,26-06-2012
219.8,77.4,0.0,29.400000000000002,128.5,-29.380556,30.2775,26-06-2012
134.5,2.3,23.1,6.7,127.9,-26.861111,28.884722,26-06-2012
142.70000000000002,1.5,32.8,7.1000000000000005,135.6,-26.880278,26.965,26-06-2012
141.4,2.1000001,21.5,7.1000000000000005,134.40001,-26.45,28.085833,26-06-2012
140.20000000000002,1.2,40.8,7.0,133.3,-26.98472222,26.63227778,26-06-2012
13.4,5.7000003,133.1,0.7000000000000001,13.5,-34.039722,22.133333,26-06-2012
13.5,14.2,187.8,0.7000000000000001,16.9,-33.7075,18.97444444,26-06-2012
9.200000000000001,11.8,183.2,0.5,12.1,-33.72266667,18.61691667,26-06-2012
126.9,2.4,46.3,6.300000000000001,120.700005,-25.45963889,28.26430556,26-06-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,27-06-2012
141.8,2.2,28.7,7.1000000000000005,134.8,-25.81048333,27.90955222,27-06-2012
100.9,1.2,71.1,5.0,95.9,-30.830556,26.921389,27-06-2012
97.5,1.2,61.100002,4.9,92.6,-24.058889,31.237222,27-06-2012
184.3,28.9,0.0,9.200000000000001,150.2,-28.404444,30.013056,27-06-2012
165.0,8.1,0.0,8.200000000000001,150.40001,-27.4275,28.525833,27-06-2012
13.3,5.1,135.2,0.7000000000000001,13.3,-34.031944,22.053333,27-06-2012
19.700000000000003,5.1,194.6,1.0,19.2,-32.595833,19.009444,27-06-2012
182.3,45.100002,0.0,9.1,147.1,-28.058889,30.373611,27-06-2012
154.5,38.9,0.0,7.7,145.0,-25.447222,30.711667,27-06-2012
74.60000000000001,0.1,133.40001,3.7,70.9,-29.161667,23.696389,28-06-2012
241.4,84.200005,0.0,31.1,133.90001,-29.641944,30.6875,28-06-2012
17.3,0.7,195.40001,0.9,16.4,-31.860278,18.6875,28-06-2012
188.20000000000002,72.8,0.0,9.4,139.7,-27.5275,30.858056,28-06-2012
219.8,77.4,0.0,29.400000000000002,128.5,-29.380556,30.2775,28-06-2012
143.5,2.2,14.0,7.2,136.40001,-27.00222,28.76528,28-06-2012
144.3,1.6,28.2,7.2,137.2,-26.648056,27.089444,28-06-2012
93.10000000000001,0.1,114.6,4.7,88.4,-29.028629,24.638389,28-06-2012
70.2,0.1,142.2,3.5,66.6,-29.1825,23.575556,28-06-2012
158.20000000000002,46.8,0.0,7.9,143.3,-25.49037,30.6986,29-06-2012
162.70000000000002,53.4,0.0,8.1,131.0,-30.398056,30.601944,29-06-2012
173.8,63.9,0.0,8.700000000000001,130.7,-30.27402,30.69602,29-06-2012
117.30000000000001,1.1,75.9,5.9,111.5,-27.935,26.126667,29-06-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,29-06-2012
122.4,2.9,60.2,6.1000000000000005,116.4,-25.127778,27.628889,03-07-2012
124.5,3.0,58.5,6.2,118.5,-25.20639,27.558,03-07-2012
115.5,3.5,75.1,5.800000000000001,109.9,-24.69514,27.40906,03-07-2012
158.20000000000002,25.800001,0.0,7.9,147.8,-28.747778,31.745833,03-07-2012
13.100000000000001,0.2,190.8,0.7000000000000001,12.400001,-31.5653,18.3306,03-07-2012
104.30000000000001,4.0,85.200005,5.2,99.3,-24.39619444,27.08983333,04-07-2012
139.4,20.5,9.900001,7.0,136.90001,-28.801278,31.955389,04-07-2012
117.30000000000001,1.1,75.9,5.9,111.5,-27.935,26.126667,04-07-2012
133.4,1.1,57.5,6.7,126.8,-28.141944,26.417778,04-07-2012
136.20000000000002,1.1,50.0,6.800000000000001,129.40001,-28.1175,26.719444,04-07-2012
182.8,23.4,0.0,9.1,152.1,-28.75,30.442778,05-07-2012
218.9,70.6,0.0,42.300000000000004,132.0,-29.161667,30.629722,05-07-2012
36.2,0.0,204.2,1.8,34.4,-28.460833,21.248889,05-07-2012
14.3,4.7000003,152.6,0.7000000000000001,14.400001,-34.092222,21.295278,05-07-2012
18.5,9.1,174.0,0.9,19.800001,-33.38056,19.30167,05-07-2012
134.0,1.2,55.2,6.7,127.4,-27.4,26.624722,05-07-2012
113.4,0.4,99.3,5.7,107.700005,-27.573056,24.746389,06-07-2012
0.6000000000000001,0.0,251.2,0.0,0.5,-28.760833,17.730278,08-07-2012
39.6,0.1,193.90001,2.0,37.7,-29.028629,24.638389,09-07-2012
15.9,5.4,194.2,0.8,16.0,-33.818056,19.694722,09-07-2012
90.80000000000001,2.2,66.4,4.5,86.3,-26.861111,28.884722,10-07-2012
