Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI,blue,red
-32.991639,27.640028,27-06-2013,14710.0,9011.0,12888.0,10194.0,0.06601927675918522,-0.1770400474907522,8037.0,8992.5
-32.991639,27.640028,27-08-2015,15231.5,9511.5,12598.5,10126.0,0.09461013295005356,-0.13962008141112556,8473.5,9831.0
-32.991639,27.640028,28-09-2015,,,,,,,,
-32.991639,27.640028,30-05-2013,16178.5,9203.0,12425.5,10140.5,0.13120542581457093,-0.14899322652980954,8203.5,9225.0
-32.991639,27.640028,30-06-2011,13424.5,9646.0,10982.0,9259.0,0.10007579947964641,-0.06476633701764561,8636.0,10140.0
-32.991639,27.640028,30-07-2015,14629.0,9431.5,12426.0,10006.0,0.08142672334134142,-0.1370010293949439,8245.5,9520.0
-32.991639,27.640028,30-10-2014,14693.5,9493.5,13449.0,11459.0,0.04422137336768218,-0.17240928407976389,8515.5,9378.0
-32.991639,27.640028,31-01-2012,,,,,,,,
-32.991639,27.640028,31-05-2012,7593.0,4715.5,5605.5,5276.0,0.15058529378338334,-0.08623195426799646,4072.5,4670.0
-32.313889,25.741389,01-06-2011,13355.0,8979.0,12824.5,10647.0,0.020263946981416682,-0.1763707661613953,8334.0,9344.0
-32.313889,25.741389,01-12-2015,15524.5,9566.0,13021.0,10583.0,0.08770208964635376,-0.15296409439057798,8717.0,9585.0
-32.313889,25.741389,02-04-2015,15315.0,9087.5,12539.0,10129.0,0.09966252602857723,-0.1595958661826918,8134.0,8976.0
-32.313889,25.741389,03-03-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,03-12-2012,15979.0,9361.0,12873.5,10252.5,0.10763365392946848,-0.15797521869167216,8466.0,9223.5
-32.313889,25.741389,04-03-2013,15624.0,9362.0,13543.5,10654.0,0.07132939058884008,-0.18255440832987632,8415.5,9486.5
-32.313889,25.741389,04-06-2012,13720.0,9124.0,13137.0,10795.5,0.021707562274267338,-0.18027042810295954,8364.0,9703.5
-32.313889,25.741389,05-02-2015,16473.5,9345.0,12811.0,9919.0,0.12506616127985754,-0.15643617981585053,8394.5,9340.0
-32.313889,25.741389,05-05-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,05-09-2011,,,,,,,,
-32.313889,25.741389,05-10-2011,13383.0,9707.0,13115.0,11785.0,0.010113970865725677,-0.14932959425116052,8833.0,10244.0
-32.313889,25.741389,05-12-2011,16604.5,9822.0,13646.5,10788.0,0.09778189150771843,-0.16296312077891573,8821.0,9804.5
-32.313889,25.741389,06-03-2012,15527.5,9430.0,13030.0,10064.0,0.08745513437800898,-0.16028495102404205,8541.5,9300.0
-32.313889,25.741389,06-03-2015,15664.5,9354.0,12975.0,10332.0,0.09390876237364447,-0.16216579336289058,8504.5,9498.0
-32.313889,25.741389,06-08-2012,13720.0,9124.0,13137.0,10795.5,0.021707562274267338,-0.18027042810295954,8364.0,9703.5
-32.313889,25.741389,06-11-2012,15979.0,9361.0,12873.5,10252.5,0.10763365392946848,-0.15797521869167216,8466.0,9223.5
-32.313889,25.741389,06-11-2014,15227.0,9316.5,13475.0,10851.0,0.061041042436066964,-0.18245837263892162,8451.0,9393.0
-32.313889,25.741389,06-12-2013,17599.0,9199.5,12560.0,10037.5,0.16708113664246108,-0.15443829132103148,8019.0,8884.5
-32.313889,25.741389,07-02-2012,15887.5,9306.0,12737.0,10143.0,0.11006305787000609,-0.15565031982942362,8374.5,9197.0
-32.313889,25.741389,07-04-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,07-07-2014,13668.0,9309.0,13757.0,11265.0,-0.003245214220601629,-0.19283794329315795,8646.5,10152.0
-32.313889,25.741389,08-01-2013,16752.0,9613.0,13442.0,10538.0,0.10962442869444225,-0.16608111038820142,8655.0,9501.5
-32.313889,25.741389,08-02-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,08-03-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,08-05-2015,14353.0,9088.0,13319.0,10908.0,0.037366290835501456,-0.18882492078368285,8344.0,9383.0
-32.313889,25.741389,08-06-2011,13355.0,8979.0,12824.5,10647.0,0.020263946981416682,-0.1763707661613953,8334.0,9344.0
-32.313889,25.741389,08-10-2015,15197.0,9585.0,13279.0,11222.0,0.06735496558505384,-0.16156403079076206,8703.0,9861.0
-32.313889,25.741389,08-11-2013,16354.5,9143.5,13010.0,10659.5,0.11389603092169077,-0.17453224095515305,8152.5,8953.0
-32.313889,25.741389,09-01-2015,16712.5,9409.5,13063.5,10411.0,0.12254836109618444,-0.16259511413696365,8091.5,9254.0
-32.313889,25.741389,09-05-2011,13355.0,8979.0,12824.5,10647.0,0.020263946981416682,-0.1763707661613953,8334.0,9344.0
-32.313889,25.741389,09-06-2014,15015.5,9230.5,13320.5,11104.5,0.05981789949181233,-0.18136667996984535,8221.0,9478.5
-32.313889,25.741389,09-09-2014,13677.0,9412.0,13837.0,11743.0,-0.005815221341862304,-0.1903307669147052,8450.0,9705.0
-32.313889,25.741389,09-10-2014,14951.5,9233.0,13243.5,10942.0,0.0605781166873557,-0.17843080550797422,8213.5,9369.5
-32.313889,25.741389,10-01-2014,16254.0,9408.5,13123.5,10114.0,0.10656114373244795,-0.16487661991833766,8385.0,9237.0
-32.313889,25.741389,10-02-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,10-10-2011,13383.0,9707.0,13115.0,11785.0,0.010113970865725677,-0.14932959425116052,8833.0,10244.0
-32.313889,25.741389,10-10-2013,14446.5,9379.5,13180.0,11872.0,0.04584366459739726,-0.16846561315631922,8447.0,9816.0
-32.313889,25.741389,10-12-2015,15524.5,9566.0,13021.0,10583.0,0.08770208964635376,-0.15296409439057798,8717.0,9585.0
-32.313889,25.741389,11-01-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,11-11-2011,16020.0,9681.0,13352.0,10811.0,0.09083480866130979,-0.1593800199713448,8743.0,9879.5
-32.313889,25.741389,11-11-2015,15197.0,9585.0,13279.0,11222.0,0.06735496558505384,-0.16156403079076206,8703.0,9861.0
-32.313889,25.741389,12-01-2012,15887.5,9306.0,12737.0,10143.0,0.11006305787000609,-0.15565031982942362,8374.5,9197.0
-32.313889,25.741389,12-04-2011,14556.0,9049.0,13367.5,10599.5,0.04256271599190631,-0.19264827247786145,8456.0,9621.0
-32.313889,25.741389,12-08-2013,13412.0,9033.0,13361.0,10930.0,0.0019049041945243272,-0.1932660534071618,8286.5,9508.5
-32.313889,25.741389,12-09-2011,,,,,,,,
-32.313889,25.741389,12-10-2012,15979.0,9361.0,12873.5,10252.5,0.10763365392946848,-0.15797521869167216,8466.0,9223.5
-32.313889,25.741389,12-11-2015,15197.0,9585.0,13279.0,11222.0,0.06735496558505384,-0.16156403079076206,8703.0,9861.0
-32.313889,25.741389,12-12-2014,17495.5,9575.0,13301.5,10744.0,0.13618209565866762,-0.16289642209253968,8529.0,9650.5
-32.313889,25.741389,13-09-2013,13884.0,9250.0,13184.0,12081.0,0.025860795034727258,-0.17535883034679428,8481.0,9674.0
-32.313889,25.741389,13-11-2012,15979.0,9361.0,12873.5,10252.5,0.10763365392946848,-0.15797521869167216,8466.0,9223.5
-32.313889,25.741389,14-04-2015,15315.0,9087.5,12539.0,10129.0,0.09966252602857723,-0.1595958661826918,8134.0,8976.0
-32.313889,25.741389,14-08-2014,13904.0,9578.0,13602.0,11465.0,0.010979422671417107,-0.17359792924935216,8615.0,10181.5
-32.313889,25.741389,15-07-2013,13559.5,9019.0,12861.5,10645.0,0.026418379319480618,-0.17561298873426032,8290.5,9322.0
-32.313889,25.741389,15-07-2014,13908.0,9293.0,14370.5,11609.0,-0.01635518149831138,-0.21457096372049692,8421.5,10027.0
-32.313889,25.741389,15-12-2011,16604.5,9822.0,13646.5,10788.0,0.09778189150771843,-0.16296312077891573,8821.0,9804.5
-32.313889,25.741389,17-11-2011,16604.5,9822.0,13646.5,10788.0,0.09778189150771843,-0.16296312077891573,8821.0,9804.5
-32.313889,25.741389,18-02-2015,16457.0,9469.0,13148.5,10356.5,0.11175288375470736,-0.16268376257322797,8525.5,9374.0
-32.313889,25.741389,18-04-2012,13934.0,9346.0,13307.0,10959.5,0.023016776182959428,-0.17485542753719077,8352.0,9697.5
-32.313889,25.741389,18-09-2012,15979.0,9361.0,12873.5,10252.5,0.10763365392946848,-0.15797521869167216,8466.0,9223.5
-32.313889,25.741389,18-09-2014,14112.5,9304.5,13403.5,11279.5,0.025766826573629796,-0.1805090716927947,8490.0,9666.0
-32.313889,25.741389,18-09-2015,13210.0,9084.5,13183.0,11276.0,0.001022998522335464,-0.18405748287863397,8253.0,9445.5
-32.313889,25.741389,18-11-2011,16604.5,9822.0,13646.5,10788.0,0.09778189150771843,-0.16296312077891573,8821.0,9804.5
-32.313889,25.741389,19-06-2013,,,,,,,,
-32.313889,25.741389,20-06-2012,13720.0,9124.0,13137.0,10795.5,0.021707562274267338,-0.18027042810295954,8364.0,9703.5
-32.313889,25.741389,20-06-2014,13932.0,9793.0,13600.0,11045.0,0.012058695336335856,-0.16274099089471142,9235.0,10322.0
-32.313889,25.741389,20-07-2011,12958.5,9986.0,13465.5,11419.0,-0.01918710263396905,-0.1483700402959293,9405.0,10264.0
-32.313889,25.741389,20-08-2015,12832.0,9092.0,12880.0,11005.5,-0.0018668326073428677,-0.17240123793919457,8412.0,9454.0
-32.313889,25.741389,20-09-2012,15979.0,9361.0,12873.5,10252.5,0.10763365392946848,-0.15797521869167216,8466.0,9223.5
-32.313889,25.741389,22-04-2013,16762.5,9586.0,13622.0,11150.0,0.10335862034919087,-0.17390554981040945,8385.5,9513.5
-32.313889,25.741389,23-04-2012,13934.0,9346.0,13307.0,10959.5,0.023016776182959428,-0.17485542753719077,8352.0,9697.5
-32.313889,25.741389,23-05-2012,13934.0,9346.0,13307.0,10959.5,0.023016776182959428,-0.17485542753719077,8352.0,9697.5
-32.313889,25.741389,24-02-2015,16457.0,9469.0,13148.5,10356.5,0.11175288375470736,-0.16268376257322797,8525.5,9374.0
-32.313889,25.741389,24-06-2013,,,,,,,,
-32.313889,25.741389,24-07-2015,13229.0,9159.0,13007.0,10969.0,0.008461655740204268,-0.17359920599115686,8637.5,9658.0
-32.313889,25.741389,25-02-2013,14598.5,10340.5,17623.5,15152.0,-0.09387995779281208,-0.26044199685309594,9067.0,11589.0
-32.313889,25.741389,25-04-2014,15056.0,9297.0,13253.5,10375.5,0.06367120577897857,-0.1754506551961146,8382.0,9447.0
-32.313889,25.741389,26-03-2013,15624.0,9362.0,13543.5,10654.0,0.07132939058884008,-0.18255440832987632,8415.5,9486.5
-32.313889,25.741389,26-06-2015,13603.5,8927.0,12413.5,10457.0,0.045739324287965386,-0.16337480377685545,8167.5,9136.5
-32.313889,25.741389,27-02-2012,15527.5,9430.0,13030.0,10064.0,0.08745513437800898,-0.16028495102404205,8541.5,9300.0
-32.313889,25.741389,27-03-2013,15624.0,9362.0,13543.5,10654.0,0.07132939058884008,-0.18255440832987632,8415.5,9486.5
-32.313889,25.741389,27-03-2014,15786.0,9172.5,12801.5,10484.0,0.10439877568867476,-0.1651497223991983,8169.5,9245.5
-32.313889,25.741389,27-05-2013,14642.0,8956.5,13185.5,10611.5,0.05234031084358979,-0.1909944901092937,8146.0,9157.0
-32.313889,25.741389,28-01-2013,16262.5,9452.5,12907.5,10348.0,0.11501542680836437,-0.15451699463327304,8556.0,9410.0
-32.313889,25.741389,28-02-2014,17270.0,10164.5,15247.5,11976.5,0.06219727838855982,-0.20002361089249096,9060.0,10265.0
-32.313889,25.741389,28-03-2012,15593.5,9333.5,13170.5,10343.0,0.08423724099568877,-0.17050302168503303,8356.5,9297.0
-32.313889,25.741389,28-05-2013,14642.0,8956.5,13185.5,10611.5,0.05234031084358979,-0.1909944901092937,8146.0,9157.0
-32.313889,25.741389,28-06-2015,13603.5,8927.0,12413.5,10457.0,0.045739324287965386,-0.16337480377685545,8167.5,9136.5
-32.313889,25.741389,29-01-2013,16262.5,9452.5,12907.5,10348.0,0.11501542680836437,-0.15451699463327304,8556.0,9410.0
-32.313889,25.741389,29-05-2015,14353.0,9088.0,13319.0,10908.0,0.037366290835501456,-0.18882492078368285,8344.0,9383.0
-32.313889,25.741389,30-01-2014,17179.5,9813.0,13945.5,10956.5,0.103903614457831,-0.1739377485952389,8786.5,9880.0
-32.313889,25.741389,30-03-2012,15593.5,9333.5,13170.5,10343.0,0.08423724099568877,-0.17050302168503303,8356.5,9297.0
-32.313889,25.741389,30-05-2014,15015.5,9230.5,13320.5,11104.5,0.05981789949181233,-0.18136667996984535,8221.0,9478.5
-32.173889,27.3725,02-06-2015,11225.5,8205.5,9923.0,8783.5,0.0615882923138754,-0.09474032600601212,7729.5,8130.5
-32.173889,27.3725,02-09-2014,13498.0,9757.0,15141.5,13377.0,-0.0573857783830023,-0.21625800751049173,7283.0,10408.5
-32.173889,27.3725,03-04-2012,,,,,,,,
-32.173889,27.3725,04-04-2013,12250.0,8410.5,10140.0,8469.5,0.09423849933005765,-0.0932319883561085,7887.0,8274.0
-32.173889,27.3725,04-12-2013,15106.0,9186.5,12420.0,10264.0,0.0975804693744093,-0.14965403929373036,8330.0,9099.0
-32.173889,27.3725,05-02-2013,13871.5,9011.5,12311.5,10017.0,0.05958064392926686,-0.15476246306804786,8274.5,9190.0
-32.173889,27.3725,05-03-2013,14369.5,8883.5,11802.5,9507.5,0.0980819196087418,-0.14110992942086367,8094.0,8910.0
-32.173889,27.3725,05-03-2014,14261.0,8707.5,11051.0,9135.5,0.1268173198482928,-0.11860718171925948,8084.5,8529.0
-32.173889,27.3725,05-04-2011,13271.5,8495.5,10894.5,9078.0,0.09836133410576804,-0.12372356884992201,8005.0,8600.0
-32.173889,27.3725,05-05-2011,12281.0,8421.5,10469.5,9165.5,0.07962462363464505,-0.10841141284209356,7935.5,8511.5
-32.173889,27.3725,05-05-2015,12558.0,8338.5,10211.0,8714.0,0.10307874741973692,-0.10094611714601419,7730.0,8110.5
-32.173889,27.3725,06-02-2014,15343.0,8864.5,11550.5,9272.5,0.14101920538420012,-0.1315699240754341,7941.5,8613.5
-32.173889,27.3725,07-01-2013,15186.0,9084.0,12389.0,10057.5,0.10143245693562974,-0.15391421785497997,8308.5,9115.0
-32.173889,27.3725,07-03-2011,14458.0,9101.5,11759.5,9481.5,0.10292743396586211,-0.12741479315468998,8226.0,9099.0
-32.173889,27.3725,07-03-2012,14386.0,8614.0,11411.5,9104.0,0.11530187033627246,-0.13969688646975037,8024.0,8480.0
-32.173889,27.3725,07-12-2012,15186.0,9084.0,12389.0,10057.5,0.10143245693562974,-0.15391421785497997,8308.5,9115.0
-32.173889,27.3725,08-02-2012,15269.0,8942.5,11665.5,9568.5,0.13378752158012908,-0.13213315217391242,8224.5,8836.0
-32.173889,27.3725,08-04-2014,13807.0,8482.0,11060.0,9311.0,0.11046768810069527,-0.13192099068672536,7858.0,8351.5
-32.173889,27.3725,08-04-2015,13450.0,8322.0,10431.5,8719.5,0.12639490819253346,-0.11248566934172229,7700.0,8068.5
-32.173889,27.3725,08-05-2014,12999.0,8963.5,11475.0,9972.0,0.06227016425594484,-0.1228808376348552,8248.0,8762.0
-32.173889,27.3725,09-02-2011,17941.0,10929.0,15196.5,12339.0,0.08282157676348523,-0.16334615605442895,10177.0,10925.0
-32.173889,27.3725,09-05-2012,12329.5,8371.5,10290.0,8646.0,0.09016556510975005,-0.10280524073627467,7908.0,8340.5
-32.173889,27.3725,09-07-2014,10950.5,8682.5,10436.0,9350.5,0.024057232366212218,-0.09171744645238858,7919.0,8797.0
-32.173889,27.3725,10-03-2015,12876.0,8896.5,11165.5,9602.5,0.07114780691720538,-0.11309939188515546,8437.5,8700.5
-32.173889,27.3725,11-02-2015,14634.5,9019.0,12029.0,10086.0,0.09771785399516157,-0.14300646142151208,8247.5,9140.5
-32.173889,27.3725,13-01-2011,17941.0,10929.0,15196.5,12339.0,0.08282157676348523,-0.16334615605442895,10177.0,10925.0
-32.173889,27.3725,13-11-2012,13407.0,8951.0,11947.5,10175.0,0.05756374608057719,-0.1433834964231876,8291.5,8918.0
-32.173889,27.3725,13-11-2013,14299.5,9297.0,13596.0,10998.5,0.025219121363660717,-0.18778665967762992,8507.5,9634.0
-32.173889,27.3725,14-01-2015,14916.5,8830.5,11721.0,9692.0,0.1199624589394646,-0.14064666812641347,7935.5,8683.0
-32.173889,27.3725,15-01-2014,15003.0,8921.5,11850.5,9681.0,0.11739624257545528,-0.14100712497592846,8128.0,8891.5
-32.173889,27.3725,15-12-2015,14354.5,9157.5,12712.5,10777.5,0.06066427753352769,-0.16255144032921737,8266.5,9323.5
-32.173889,27.3725,16-01-2012,15269.0,8942.5,11665.5,9568.5,0.13378752158012908,-0.13213315217391242,8224.5,8836.0
-32.173889,27.3725,16-11-2011,15035.0,9215.5,12705.0,10436.5,0.0839942321557315,-0.1591888871148005,8436.0,9410.0
-32.173889,27.3725,17-11-2015,14354.5,9157.5,12712.5,10777.5,0.06066427753352769,-0.16255144032921737,8266.5,9323.5
-32.173889,27.3725,19-09-2012,13407.0,8951.0,11947.5,10175.0,0.05756374608057719,-0.1433834964231876,8291.5,8918.0
-32.173889,27.3725,20-10-2011,15079.0,9139.0,12164.0,10035.0,0.10699996329332268,-0.1419987795146217,8417.0,9106.5
-32.173889,27.3725,21-08-2013,11226.0,8629.0,11370.5,10276.0,-0.006394795654194206,-0.13707842696067335,8028.5,8887.5
-32.173889,27.3725,21-09-2011,14779.0,9256.0,12295.5,10224.0,0.09172837910210682,-0.14103426675637362,8629.0,9267.5
-32.173889,27.3725,22-08-2012,13407.0,8951.0,11947.5,10175.0,0.05756374608057719,-0.1433834964231876,8291.5,8918.0
-32.173889,27.3725,23-07-2014,10950.5,8682.5,10436.0,9350.5,0.024057232366212218,-0.09171744645238858,7919.0,8797.0
-32.173889,27.3725,24-07-2013,10535.0,8618.5,10395.5,9304.0,0.006664914837199271,-0.09345745240349168,8123.5,8527.5
-32.173889,27.3725,25-07-2012,10342.0,8269.5,9975.0,8815.0,0.018063690505487926,-0.09348022691770072,7906.0,8392.0
-32.173889,27.3725,25-08-2015,10715.0,8497.5,10703.5,9373.0,0.0005369190186054087,-0.1148898494870053,8071.0,8770.0
-32.173889,27.3725,26-06-2012,10342.0,8269.5,9975.0,8815.0,0.018063690505487926,-0.09348022691770072,7906.0,8392.0
-32.173889,27.3725,26-06-2013,10896.0,8249.5,10217.0,8946.0,0.03216028039596442,-0.10654428289063925,7691.5,8138.0
-32.173889,27.3725,27-10-2015,14026.5,8924.5,12092.0,10303.0,0.07406627486264497,-0.1507149144719618,8124.0,8880.5
-32.173889,27.3725,28-05-2014,10811.0,8239.0,9909.5,8762.0,0.04350763736396302,-0.09204617461498146,7763.0,8157.5
-32.173889,27.3725,28-07-2015,10550.5,8272.5,10207.5,9077.5,0.016523749879564426,-0.10470779220779165,7862.5,8355.0
-32.173889,27.3725,29-05-2013,11326.5,8159.5,9839.5,8714.0,0.07025418123405429,-0.09333851880659985,7707.5,8046.5
-32.173889,27.3725,29-06-2011,,,,,,,,
-32.173889,27.3725,30-05-2012,,,,,,,,
-32.173889,27.3725,30-06-2015,10808.5,8460.5,9961.5,8693.0,0.04077997111218084,-0.08147866681142069,8141.0,8471.0
-32.173889,27.3725,30-08-2011,,,,,,,,
-32.173889,27.3725,30-09-2014,12583.5,9443.0,13009.0,11204.0,-0.016625964638077497,-0.15882772136112527,8949.0,9626.0
-32.173889,27.3725,30-09-2015,14257.0,8724.0,11595.5,9741.5,0.1029494246204425,-0.14131745367750123,8052.0,8464.0
-32.043333,27.822778,01-07-2013,12560.5,9525.5,12561.0,10792.0,-1.9903270107278547e-05,-0.13743689584135044,8472.5,10031.0
-32.043333,27.822778,01-08-2011,,,,,,,,
-32.043333,27.822778,01-09-2014,15229.0,12868.0,14797.0,12421.0,0.014387530806634203,-0.06972709199349333,11282.0,13210.0
-32.043333,27.822778,01-09-2015,13188.0,10419.0,14037.5,11964.5,-0.031202365429468585,-0.14795657596140027,9102.0,10972.0
-32.043333,27.822778,01-12-2013,15014.0,10520.0,13361.5,11237.5,0.05823685926239165,-0.11898331344345993,8987.0,10821.0
-32.043333,27.822778,01-12-2014,15943.0,10041.0,12721.0,10665.5,0.1124058051911802,-0.1177400931376851,8689.5,10412.0
-32.043333,27.822778,02-04-2012,,,,,,,,
-32.043333,27.822778,02-06-2014,13445.5,9492.5,11979.0,9927.5,0.057680583688961215,-0.11580467130847816,8297.5,9963.0
-32.043333,27.822778,02-07-2012,5630.0,4627.5,5257.0,4824.0,0.03426104528336517,-0.06368556831402637,4204.0,5010.5
-32.043333,27.822778,03-06-2013,13011.5,9407.5,11688.0,10163.0,0.053584080649405647,-0.10810362399563837,8194.0,9614.0
-32.043333,27.822778,03-08-2015,12584.0,9705.5,12837.0,11138.5,-0.009952401557767162,-0.13891538205611562,8755.5,10521.0
-32.043333,27.822778,04-02-2014,14530.0,9747.0,11965.5,9916.5,0.0967900209469529,-0.10217616580310834,8611.5,9930.5
-32.043333,27.822778,04-06-2012,12183.0,9605.5,12027.0,10416.0,0.006443618339529094,-0.11193805616549123,8942.5,10007.5
-32.043333,27.822778,04-07-2011,15229.5,11940.0,15485.0,13238.0,-0.008318546614791034,-0.12926162260710983,11099.0,12735.5
-32.043333,27.822778,04-08-2014,12556.5,10013.5,12704.5,11123.0,-0.005858833775384958,-0.1184523285500479,8666.5,10700.5
-32.043333,27.822778,05-03-2013,,,,,,,,
-32.043333,27.822778,06-05-2013,,,,,,,,
-32.043333,27.822778,06-05-2015,14708.5,10404.5,13406.0,11117.0,0.04632840704974285,-0.1260578316289027,8794.5,10763.5
-32.043333,27.822778,07-04-2014,13491.5,9234.5,11029.0,9418.5,0.10042617401765828,-0.08855824512053649,8453.0,9142.5
-32.043333,27.822778,07-05-2012,,,,,,,,
-32.043333,27.822778,07-07-2014,13210.5,9910.5,13044.5,11160.5,0.00632260521805368,-0.13652798954476092,8658.0,10790.5
-32.043333,27.822778,08-04-2013,14470.5,9907.5,12031.5,10141.5,0.09203079012904652,-0.09681389306714028,8944.0,10564.5
-32.043333,27.822778,09-02-2015,15500.0,9853.0,12456.5,10478.0,0.10886555899343585,-0.11669916403325886,8809.0,10137.5
-32.043333,27.822778,09-03-2015,15312.0,10261.0,12243.0,10104.5,0.11137724550898163,-0.08807323142552397,9204.5,10636.0
-32.043333,27.822778,09-05-2011,13707.0,9782.0,11963.5,10077.0,0.06791842776728126,-0.10031960635533743,8900.0,10262.0
-32.043333,27.822778,10-03-2014,15555.0,9513.0,11398.5,9504.5,0.15421002838221326,-0.09016569829997806,8499.0,9329.5
-32.043333,27.822778,10-11-2015,14092.5,10197.5,13473.5,11298.0,0.022455198432851983,-0.13839719487981017,9010.5,10801.0
-32.043333,27.822778,10-12-2012,,,,,,,,
-32.043333,27.822778,11-02-2013,14106.5,9791.0,12701.5,10474.0,0.05240972843927167,-0.12939868845170555,8884.0,10114.0
-32.043333,27.822778,11-03-2013,,,,,,,,
-32.043333,27.822778,11-04-2011,13489.5,9356.5,11504.5,9696.5,0.07941906057453758,-0.10296725947941086,8439.0,9802.0
-32.043333,27.822778,12-03-2012,14341.5,9649.5,11479.0,9332.5,0.11086152475745974,-0.08658920415552412,8764.0,10217.0
-32.043333,27.822778,12-05-2014,13527.0,9458.5,11937.0,9975.0,0.06244109330819957,-0.11584211633287321,8433.0,9792.0
-32.043333,27.822778,13-01-2015,15188.5,10586.0,12693.0,10539.5,0.0895037928375443,-0.09051076077151042,8983.0,10865.0
-32.043333,27.822778,13-07-2015,12584.0,9705.5,12837.0,11138.5,-0.009952401557767162,-0.13891538205611562,8755.5,10521.0
-32.043333,27.822778,14-02-2011,14346.5,9961.5,11780.5,9875.5,0.0982125770275956,-0.08366295648974298,8698.0,10372.0
-32.043333,27.822778,15-03-2011,13951.0,9527.5,10919.5,9374.5,0.12189139743873216,-0.06807844671589931,8654.5,10022.0
-32.043333,27.822778,16-01-2012,14307.0,9875.0,11763.0,9764.0,0.09758342922899849,-0.08725390516683573,8787.0,9952.0
-32.043333,27.822778,16-08-2013,12885.0,10166.5,13580.0,11837.0,-0.026261099565463724,-0.14374749963152406,8923.0,10718.5
-32.043333,27.822778,17-01-2011,14599.5,9860.5,11513.5,9740.5,0.11817868494619493,-0.07733695143632414,8795.0,10195.5
-32.043333,27.822778,17-06-2015,,,,,,,,
-32.043333,27.822778,18-11-2013,14396.0,10598.5,13649.5,11675.0,0.026617460911732626,-0.12582481029363196,9131.0,11138.5
-32.043333,27.822778,19-11-2012,,,,,,,,
-32.043333,27.822778,20-02-2012,14341.5,9649.5,11479.0,9332.5,0.11086152475745974,-0.08658920415552412,8764.0,10217.0
-32.043333,27.822778,20-04-2015,13541.5,9494.5,11824.5,9892.5,0.06768903256327341,-0.10929218068389648,8576.0,9695.0
-32.043333,27.822778,21-10-2013,14253.0,10715.5,13934.0,11753.0,0.011317273920601657,-0.13057059980932625,9586.0,11418.5
-32.043333,27.822778,25-09-2012,,,,,,,,
-32.043333,27.822778,25-09-2013,12955.5,9936.0,13373.0,11594.0,-0.015857340904343143,-0.14745377322064376,8759.0,10487.5
-32.043333,27.822778,26-09-2011,,,,,,,,
-32.043333,27.822778,27-08-2012,,,,,,,,
-32.043333,27.822778,27-10-2014,12962.0,10243.5,12659.0,10791.5,0.011826236290542868,-0.10546883527999082,9341.5,10473.0
-32.043333,27.822778,28-09-2015,13619.5,10046.5,13105.0,10969.0,0.019251997231005187,-0.13210807075135464,8825.5,10108.0
-32.043333,27.822778,29-08-2011,13681.0,11721.0,13796.0,12347.0,-0.004185318630127,-0.08131833679507748,11025.5,12333.0
-32.043333,27.822778,29-09-2014,13494.0,10057.0,14390.0,11911.5,-0.032133122937885415,-0.17724056121405418,8748.5,10296.0
-32.043333,27.822778,30-07-2012,5630.0,4627.5,5257.0,4824.0,0.03426104528336517,-0.06368556831402637,4204.0,5010.5
-32.043333,27.822778,30-11-2015,14092.5,10197.5,13473.5,11298.0,0.022455198432851983,-0.13839719487981017,9010.5,10801.0
-32.000556,28.581667,01-08-2012,10507.5,11605.5,8410.5,8300.5,0.1108468125594666,0.1596223021582726,9778.5,12766.5
-32.000556,28.581667,01-10-2014,9125.0,11100.5,9455.0,8711.0,-0.017761033369214117,0.08005156770693937,9504.0,11166.0
-32.000556,28.581667,02-12-2015,10508.0,11890.0,9190.0,8973.0,0.06691034622804312,0.12808349146109999,10037.0,12819.0
-32.000556,28.581667,03-07-2013,9093.5,11566.5,9142.5,8812.0,-0.0026869927615705055,0.11705055772852327,9748.0,11492.0
-32.000556,28.581667,03-08-2011,10754.0,11229.0,9285.5,8738.5,0.07328027146385852,0.09473786833702945,9954.0,11769.0
-32.000556,28.581667,03-09-2014,9534.0,11336.5,9552.5,9160.0,-0.0009692714746024628,0.08540380104361107,9584.0,11462.0
-32.000556,28.581667,03-09-2015,9598.5,12112.5,9038.5,8460.0,0.030047754466920484,0.14533591792350176,10035.5,12938.0
-32.000556,28.581667,03-12-2013,12519.0,12249.0,9423.0,8647.0,0.14109926168990913,0.13039867109634493,10035.0,14132.5
-32.000556,28.581667,04-04-2012,10589.0,11648.5,9375.5,8738.5,0.06078288962909134,0.10811453576864485,9740.0,12822.0
