Latitude,Longitude,Sample Date,blue,red
-30.568333,29.422778,14-02-2012,8314.0,8644.0
-30.570833,29.150556,14-02-2012,9396.5,11207.5
-31.104278,29.399722,14-02-2012,8563.0,9162.5
-32.595833,19.009444,14-02-2012,9324.0,11222.0
-28.141944,26.417778,15-02-2012,8469.0,9242.5
-28.1175,26.719444,15-02-2012,8927.5,9918.5
-31.031389,28.883333,15-02-2012,9493.5,10731.0
-30.86013889,29.07125,15-02-2012,9581.0,11218.5
-30.77586667,29.03221667,15-02-2012,9739.5,11740.5
-24.69514,27.40906,16-02-2012,8676.0,9734.0
-27.398611,26.614722,16-02-2012,8523.5,9360.0
-27.671111,27.236944,16-02-2012,8771.5,9658.0
-28.376944,24.303056,16-02-2012,8861.0,9519.0
-29.615556,27.065278,16-02-2012,9035.5,10787.5
-27.356667,27.286389,16-02-2012,,
-27.4,26.624722,16-02-2012,8429.0,9235.5
-22.43772222,31.07805556,17-02-2012,8205.5,8835.5
-27.902778,24.615556,17-02-2012,8681.0,9538.0
-34.250556,20.9925,17-02-2012,4373.5,4416.0
-28.760833,17.730278,19-02-2012,8732.0,9267.0
-27.01011111,26.69808333,20-02-2012,8305.0,8799.0
-26.45,28.085833,20-02-2012,9032.0,10084.0
-26.98472222,26.63227778,20-02-2012,8739.5,9606.5
-33.501667,21.624167,20-02-2012,8672.5,9407.5
-33.31388889,19.07472222,20-02-2012,8896.5,9931.5
-24.679167,30.8025,21-02-2012,8696.0,10361.0
-30.830556,26.921389,21-02-2012,8595.5,9231.0
-24.670833,28.560833,21-02-2012,9022.0,9630.0
-28.735556,29.820556,21-02-2012,8222.0,8823.0
-26.648056,27.089444,21-02-2012,8690.0,9655.0
-26.970278,27.211111,21-02-2012,8063.0,8359.5
-26.880278,26.965,21-02-2012,8290.5,8882.0
-27.044444,27.005,21-02-2012,8365.0,9010.0
-25.45963889,28.26430556,21-02-2012,,
-28.068333,31.55,21-02-2012,8274.0,9728.0
-29.161667,23.696389,22-02-2012,8760.5,8981.0
-29.641944,30.6875,22-02-2012,8272.0,8855.0
-27.38972222,26.46388889,22-02-2012,8598.5,9573.5
-30.679722,26.7125,22-02-2012,,
-29.1825,23.575556,22-02-2012,,
-28.7115,24.07288889,23-02-2012,,
-27.602222,29.942778,23-02-2012,8504.5,9412.0
-28.75,30.442778,23-02-2012,9855.0,11415.0
-29.380556,30.2775,23-02-2012,9950.0,10732.0
-27.398611,26.614722,23-02-2012,8523.5,9360.0
-29.758889,30.935278,24-02-2012,8044.0,7895.0
-27.573056,24.746389,24-02-2012,8604.0,9459.5
-34.031944,22.053333,24-02-2012,8169.0,8793.0
-34.039722,22.133333,24-02-2012,8372.0,9099.0
-30.398056,30.601944,25-02-2012,7944.5,7987.0
-30.27402,30.69602,25-02-2012,10813.0,11792.5
-27.169444,29.233889,27-02-2012,,
-26.861111,28.884722,27-02-2012,8846.0,9763.0
-26.73806,27.59194,27-02-2012,8826.0,9341.5
-25.127778,27.628889,28-02-2012,8869.0,10478.0
-25.20639,27.558,28-02-2012,8894.5,10040.0
-24.69514,27.40906,28-02-2012,8676.0,9734.0
-27.00222,28.76528,28-02-2012,,
-33.818056,19.694722,28-02-2012,,
-29.161667,23.696389,29-02-2012,8760.5,8981.0
-22.769722,30.886944,29-02-2012,8503.0,9668.0
-23.281,30.54305556,29-02-2012,8876.0,10203.5
-26.905,32.324722,29-02-2012,7729.0,7951.0
-28.69485,28.23487,29-02-2012,9043.5,9693.5
-28.883333,27.89,29-02-2012,9140.0,9977.0
-34.075556,20.145556,29-02-2012,9736.0,12048.5
-24.925278,29.324444,01-03-2012,8618.0,9072.5
-27.573056,24.746389,01-03-2012,8604.0,9459.5
-30.160091,27.40124,01-03-2012,9014.0,10384.5
-30.336111,27.359444,01-03-2012,8657.0,10185.0
-29.615556,27.065278,01-03-2012,9035.5,10787.5
-30.830556,26.921389,02-03-2012,8595.5,9231.0
-23.658056,31.05,02-03-2012,8800.0,10267.0
-27.902778,24.615556,02-03-2012,8681.0,9538.0
-29.658056,25.973333,02-03-2012,8907.0,9788.0
-29.028629,24.638389,02-03-2012,8793.5,9876.0
-31.000833,26.353056,02-03-2012,8794.0,9906.0
-30.679722,26.7125,02-03-2012,,
-28.760833,17.730278,04-03-2012,,
-25.99136,27.84208,05-03-2012,8468.0,9021.5
-24.058889,31.237222,05-03-2012,,
-29.987778,29.851667,05-03-2012,8270.5,8731.0
-29.744167,29.905833,05-03-2012,8612.5,9095.5
-26.861111,28.884722,05-03-2012,8846.0,9763.0
-26.45,28.085833,05-03-2012,9032.0,10084.0
-28.768056,20.720556,05-03-2012,4593.5,4938.0
-30.733889,29.828333,06-03-2012,4272.0,4721.5
-29.380556,30.2775,06-03-2012,9950.0,10732.0
-27.398611,26.614722,06-03-2012,12379.5,13153.5
-27.671111,27.236944,06-03-2012,8975.5,10076.5
-29.042222,24.6,06-03-2012,8636.0,9302.0
-30.336111,27.359444,06-03-2012,8657.0,10185.0
-27.4,26.624722,06-03-2012,9178.0,9440.0
-29.161667,23.696389,07-03-2012,8930.0,9147.0
-24.925278,29.324444,18-10-2011,9839.5,11034.5
-28.7115,24.07288889,07-03-2012,9319.0,10244.0
-25.81048333,27.90955222,07-03-2012,,
-27.937778,31.209444,07-03-2012,8066.0,8660.0
-28.404444,30.013056,07-03-2012,,
-30.398056,30.601944,07-03-2012,8149.5,8466.0
-24.925278,29.324444,07-06-2012,8826.0,10091.5
-24.925278,29.324444,09-08-2012,8914.0,10332.0
-24.925278,29.324444,05-10-2012,,
-30.27402,30.69602,07-03-2012,8713.5,9848.5
-27.02314,28.59389,07-03-2012,10478.0,11808.5
-27.273889,28.49,07-03-2012,,
-24.925278,29.324444,02-07-2013,9073.5,10388.5
-24.925278,29.324444,22-08-2013,8976.0,10817.5
-24.925278,29.324444,16-09-2013,,
-27.4275,28.525833,07-03-2012,8874.0,9897.0
-24.925278,29.324444,20-01-2014,8460.0,9362.5
-27.3,28.586944,07-03-2012,9524.0,11752.5
-29.1825,23.575556,07-03-2012,8774.5,8980.5
-24.925278,29.324444,10-06-2014,8556.0,9928.0
-24.925278,29.324444,18-07-2014,8850.0,11109.0
-34.329722,18.990278,07-03-2012,8357.0,8742.5
-24.925278,29.324444,05-09-2014,9016.0,11088.0
-28.058889,30.373611,07-03-2012,,
-27.5275,30.858056,08-03-2012,8507.0,9626.5
-27.38972222,26.46388889,08-03-2012,9462.5,10737.5
-27.398611,26.614722,08-03-2012,12379.5,13153.5
-30.679722,26.7125,08-03-2012,8790.0,11154.0
-29.803611,30.516111,09-03-2012,8752.5,9792.5
-27.01011111,26.69808333,12-03-2012,8793.0,9157.5
-32.595833,19.009444,12-03-2012,9187.0,11242.0
-25.127778,27.628889,13-03-2012,8869.0,10478.0
-25.20639,27.558,13-03-2012,8894.5,10040.0
-24.69514,27.40906,13-03-2012,8676.0,9734.0
-28.747778,31.745833,13-03-2012,8389.0,9085.5
-27.169444,29.233889,13-03-2012,,
-27.00222,28.76528,13-03-2012,,
-26.648056,27.089444,13-03-2012,8690.0,9655.0
-26.970278,27.211111,13-03-2012,8349.0,8537.0
-26.880278,26.965,13-03-2012,8536.5,9144.0
-26.98472222,26.63227778,13-03-2012,9035.5,10386.0
-31.104278,29.399722,13-03-2012,8563.0,9162.5
-31.396,29.2651,13-03-2012,,
-33.501667,21.624167,13-03-2012,8813.0,9812.5
-29.161667,23.696389,14-03-2012,8720.0,8849.0
-28.801278,31.955389,14-03-2012,,
-28.141944,26.417778,14-03-2012,8593.0,9426.5
-28.1175,26.719444,14-03-2012,9027.5,10241.0
-29.033333,23.983333,14-03-2012,9283.0,10575.0
-29.161667,30.629722,15-03-2012,8525.5,9529.5
-27.398611,26.614722,15-03-2012,12379.5,13153.5
-27.671111,27.236944,15-03-2012,8975.5,10076.5
-27.902778,24.615556,15-03-2012,8753.0,9521.0
-27.573056,24.746389,16-03-2012,8749.0,9627.5
-31.031389,28.883333,16-03-2012,8724.5,9744.0
-30.86013889,29.07125,16-03-2012,8831.0,10246.0
-30.77586667,29.03221667,16-03-2012,8895.0,10706.0
-28.760833,17.730278,17-03-2012,,
-28.96362,19.15486,17-03-2012,,
-27.01011111,26.69808333,19-03-2012,8793.0,9157.5
-26.861111,28.884722,19-03-2012,9510.0,10768.5
-24.679167,30.8025,20-03-2012,8696.0,10361.0
-26.970278,27.211111,20-03-2012,8349.0,8537.0
-33.38056,19.30167,20-03-2012,,
-33.31388889,19.07472222,20-03-2012,8603.0,9423.5
-28.068333,31.55,20-03-2012,8274.0,9728.0
-29.161667,23.696389,21-03-2012,,
-24.183889,30.823889,21-03-2012,8729.0,9774.5
-28.44555556,32.325,21-03-2012,8997.5,10869.0
-27.602222,29.942778,21-03-2012,8504.5,9412.0
-33.13083,18.86278,21-03-2012,9628.5,12085.0
-30.398056,30.601944,23-03-2012,8149.5,8466.0
-30.27402,30.69602,23-03-2012,8713.5,9848.5
-29.641944,30.6875,26-03-2012,7838.0,8089.5
-25.99136,27.84208,26-03-2012,,
-29.987778,29.851667,26-03-2012,8175.5,8498.5
-29.758889,30.935278,26-03-2012,,
-26.98472222,26.63227778,26-03-2012,9035.5,10386.0
-33.818056,19.694722,26-03-2012,,
-25.127778,27.628889,27-03-2012,8869.0,10478.0
-25.20639,27.558,27-03-2012,8894.5,10040.0
-24.69514,27.40906,27-03-2012,8676.0,9734.0
-27.363611,31.783333,27-03-2012,8039.0,8596.0
-26.648056,27.089444,27-03-2012,8690.0,9655.0
-26.880278,26.965,27-03-2012,8536.5,9144.0
-27.573056,24.746389,27-03-2012,8749.0,9627.5
-28.768056,20.720556,27-03-2012,12725.0,14168.5
-34.031944,22.053333,27-03-2012,8012.0,8718.0
-34.039722,22.133333,27-03-2012,4042.0,4579.5
-34.075556,20.145556,27-03-2012,9736.0,12048.5
-25.45963889,28.26430556,27-03-2012,,
-25.81048333,27.90955222,28-03-2012,8879.5,9604.5
-29.380556,30.2775,28-03-2012,8327.5,9197.0
-30.398056,30.601944,28-03-2012,7994.0,8448.0
-30.27402,30.69602,28-03-2012,8184.5,8768.5
-26.73806,27.59194,28-03-2012,,
-26.45,28.085833,28-03-2012,9032.0,10084.0
-30.679722,26.7125,28-03-2012,8790.0,11154.0
-28.69485,28.23487,28-03-2012,9043.5,9693.5
-29.615556,27.065278,28-03-2012,9709.0,11021.5
-28.883333,27.89,28-03-2012,9140.0,9977.0
-34.02861,22.22222,28-03-2012,8073.0,8675.0
-25.447222,30.711667,28-03-2012,8327.5,9051.0
-27.273889,28.49,29-03-2012,,
-27.3,28.586944,29-03-2012,9524.0,11752.5
-28.376944,24.303056,29-03-2012,9272.0,9859.0
-30.160091,27.40124,29-03-2012,9945.0,11259.0
-30.336111,27.359444,29-03-2012,4710.5,5096.0
-27.4275,28.525833,30-03-2012,8874.0,9897.0
-27.902778,24.615556,30-03-2012,9828.0,10682.5
-31.000833,26.353056,30-03-2012,13071.0,14427.0
-30.679722,26.7125,30-03-2012,8790.0,11154.0
-28.760833,17.730278,01-04-2012,,
-25.99136,27.84208,02-04-2012,8941.5,9538.5
-28.735556,29.820556,02-04-2012,4459.5,4560.5
-29.380556,30.2775,02-04-2012,8327.5,9197.0
-30.398056,30.601944,02-04-2012,7994.0,8448.0
-33.897778,20.012778,02-04-2012,8185.0,8664.0
-34.065833,20.404167,03-04-2012,,
-23.658056,31.05,03-04-2012,8800.0,10267.0
-27.398611,26.614722,03-04-2012,12379.5,13153.5
-27.671111,27.236944,03-04-2012,,
-25.45963889,28.26430556,03-04-2012,,
-27.4,26.624722,03-04-2012,9178.0,9440.0
-29.161667,23.696389,04-04-2012,,
-25.81048333,27.90955222,04-04-2012,8819.5,9569.5
-27.937778,31.209444,04-04-2012,8066.0,8660.0
-28.404444,30.013056,04-04-2012,9081.0,10820.5
-27.02314,28.59389,04-04-2012,10478.0,11808.5
-26.880278,26.965,04-04-2012,8536.5,9144.0
-27.273889,28.49,04-04-2012,,
-27.4275,28.525833,04-04-2012,8874.0,9897.0
-27.3,28.586944,04-04-2012,9524.0,11752.5
-29.615556,27.065278,04-04-2012,9709.0,11021.5
-25.57877778,29.12747222,04-04-2012,8755.5,10067.5
-27.5275,30.858056,05-04-2012,8507.0,9626.5
-27.01011111,26.69808333,10-04-2012,8793.0,9157.5
-25.127778,27.628889,10-04-2012,8869.0,10478.0
-25.20639,27.558,10-04-2012,8894.5,10040.0
-24.69514,27.40906,10-04-2012,8676.0,9734.0
-26.861111,28.884722,10-04-2012,65535.0,65535.0
-26.73806,27.59194,10-04-2012,,
-26.98472222,26.63227778,10-04-2012,9035.5,10386.0
-29.161667,23.696389,11-04-2012,9054.0,9125.0
-26.03611,30.99778,11-04-2012,8616.0,9419.0
-28.747778,31.745833,11-04-2012,,
-27.00222,28.76528,11-04-2012,,
-26.648056,27.089444,11-04-2012,8690.0,9655.0
-26.970278,27.211111,11-04-2012,8349.0,8537.0
-28.141944,26.417778,11-04-2012,8577.0,9353.0
-28.116667,26.725278,11-04-2012,8712.0,9690.5
-29.615556,27.065278,11-04-2012,9709.0,11021.5
-34.250556,20.9925,11-04-2012,,
-28.7115,24.07288889,12-04-2012,9073.0,10037.0
-28.801278,31.955389,12-04-2012,8574.5,9509.5
-28.75,30.442778,12-04-2012,,
-29.161667,30.629722,12-04-2012,9036.0,9686.5
-27.38972222,26.46388889,12-04-2012,9462.5,10737.5
-28.1175,26.719444,12-04-2012,9019.0,10307.5
-28.116667,26.725278,12-04-2012,8712.0,9690.5
-27.398611,26.614722,12-04-2012,12379.5,13153.5
-27.671111,27.236944,12-04-2012,,
-28.376944,24.303056,12-04-2012,8779.0,9710.0
-29.615556,27.065278,12-04-2012,9709.0,11021.5
-33.31388889,19.07472222,12-04-2012,8274.5,9085.0
-25.49037,30.6986,13-04-2012,8267.0,8770.0
-27.573056,24.746389,13-04-2012,10421.0,11777.5
-27.902778,24.615556,13-04-2012,9828.0,10682.5
-33.7075,18.97444444,13-04-2012,4059.0,4326.0
-28.760833,17.730278,15-04-2012,,
-25.99136,27.84208,16-04-2012,8941.5,9538.5
-22.935,28.004167,17-04-2012,4374.0,4753.5
-22.91028,29.61111,17-04-2012,9117.5,10464.0
-24.058889,31.237222,17-04-2012,,
-25.681111,31.783333,17-04-2012,8926.0,10242.0
-25.67386,31.57527,17-04-2012,8179.0,8690.0
-28.735556,29.820556,17-04-2012,4459.5,4560.5
-26.861111,28.884722,17-04-2012,9907.0,11366.0
-26.45,28.085833,17-04-2012,8914.5,10418.0
-28.69485,28.23487,17-04-2012,9173.0,9861.0
-28.883333,27.89,17-04-2012,9144.0,9921.5
-31.396,29.2651,17-04-2012,,
-31.554722,29.245556,17-04-2012,,
-25.45963889,28.26430556,17-04-2012,,
-28.338333,31.373611,17-04-2012,8017.0,8731.0
-29.161667,23.696389,18-04-2012,9054.0,9125.0
-27.01011111,26.69808333,18-04-2012,8153.0,8705.0
-25.81048333,27.90955222,18-04-2012,8819.5,9569.5
-24.282222,28.090278,18-04-2012,8707.0,9423.0
-24.768889,31.39,18-04-2012,10245.0,13405.0
-24.9675,31.516667,18-04-2012,8743.5,9830.0
-27.00222,28.76528,18-04-2012,9335.5,10519.0
-26.648056,27.089444,18-04-2012,8592.5,9954.0
-26.970278,27.211111,18-04-2012,8974.0,9138.5
-26.880278,26.965,18-04-2012,8613.5,10385.0
-27.38972222,26.46388889,18-04-2012,8573.0,9061.0
-26.98472222,26.63227778,18-04-2012,8930.0,10787.0
-30.568333,29.422778,18-04-2012,,
-30.570833,29.150556,18-04-2012,8699.5,10533.5
-27.602222,29.942778,19-04-2012,8980.0,10210.0
-27.671111,27.236944,19-04-2012,9760.0,10849.5
-31.031389,28.883333,19-04-2012,8724.5,9744.0
-30.86013889,29.07125,19-04-2012,8831.0,10246.0
-33.13083,18.86278,19-04-2012,9275.5,11420.0
-29.140556,31.391944,20-04-2012,9314.0,9892.5
-27.573056,24.746389,22-04-2012,8708.5,10208.5
-29.7775,29.470833,23-04-2012,8872.5,11284.0
-29.987778,29.851667,23-04-2012,8175.5,8498.5
-29.744167,29.905833,23-04-2012,,
-26.73806,27.59194,23-04-2012,,
-29.160278,26.573333,23-04-2012,9703.0,10783.0
-29.1825,23.575556,23-04-2012,,
-33.501667,21.624167,23-04-2012,8813.0,9812.5
-33.818056,19.694722,23-04-2012,,
-28.7115,24.07288889,24-04-2012,9073.0,10037.0
-24.679167,30.8025,24-04-2012,8696.0,10361.0
-25.127778,27.628889,24-04-2012,4548.5,4922.0
-25.20639,27.558,24-04-2012,9246.0,9774.0
-24.69514,27.40906,24-04-2012,9047.5,10242.5
-27.363611,31.783333,24-04-2012,8039.0,8596.0
-30.733889,29.828333,24-04-2012,8453.0,9357.5
-26.880278,26.965,24-04-2012,8613.5,10385.0
-29.615556,27.065278,24-04-2012,9709.0,11021.5
-28.883333,27.89,24-04-2012,9144.0,9921.5
-29.161667,23.696389,25-04-2012,9054.0,9125.0
-24.183889,30.823889,25-04-2012,8729.0,9774.5
-22.769722,30.886944,25-04-2012,8503.0,9668.0
-27.937778,31.209444,25-04-2012,8066.0,8660.0
-26.905,32.324722,25-04-2012,7668.0,7943.0
-27.935,26.126667,25-04-2012,8880.0,10361.0
-34.075556,20.145556,25-04-2012,9736.0,12048.5
-30.398056,30.601944,26-04-2012,7994.0,8448.0
-30.27402,30.69602,26-04-2012,8184.5,8768.5
-30.679722,26.7125,26-04-2012,,
-30.160091,27.40124,26-04-2012,9945.0,11259.0
-34.005833,22.351111,26-04-2012,8572.0,9146.5
-29.803611,30.516111,27-04-2012,8674.5,9589.0
-29.758889,30.935278,28-04-2012,,
-28.760833,17.730278,29-04-2012,,
-25.99136,27.84208,30-04-2012,9201.0,9820.5
-29.380556,30.2775,30-04-2012,,
-34.065833,20.404167,01-05-2012,,
-26.006389,29.253889,01-05-2012,,
-25.45963889,28.26430556,01-05-2012,9200.0,10013.0
-33.897778,20.012778,01-05-2012,8185.0,8664.0
-29.161667,23.696389,02-05-2012,,
-25.81048333,27.90955222,02-05-2012,9070.0,9869.0
-26.861111,28.884722,02-05-2012,9327.0,10784.0
-29.033333,23.983333,02-05-2012,9374.0,10287.0
-28.058889,30.373611,02-05-2012,9040.5,9992.5
-24.925278,29.324444,03-05-2012,9132.5,10089.0
-27.00222,28.76528,03-05-2012,9335.5,10519.0
-27.398611,26.614722,03-05-2012,8427.5,9250.5
-27.671111,27.236944,03-05-2012,9760.0,10849.5
-27.4,26.624722,03-05-2012,8571.5,9345.5
-26.648056,27.089444,04-05-2012,8592.5,9954.0
-26.970278,27.211111,04-05-2012,8974.0,9138.5
-26.880278,26.965,04-05-2012,8613.5,10385.0
-27.01011111,26.69808333,07-05-2012,8153.0,8705.0
-26.73806,27.59194,07-05-2012,,
-26.45,28.085833,07-05-2012,9634.0,11671.5
-26.98472222,26.63227778,07-05-2012,8930.0,10787.0
-32.502778,19.535833,07-05-2012,9985.0,13687.5
-29.161667,23.696389,08-05-2012,,
-25.127778,27.628889,08-05-2012,4548.5,4922.0
-25.20639,27.558,08-05-2012,9246.0,9774.0
-24.69514,27.40906,08-05-2012,9047.5,10242.5
-28.747778,31.745833,08-05-2012,8898.5,9801.0
-27.169444,29.233889,08-05-2012,9549.0,11050.0
-26.648056,27.089444,08-05-2012,8592.5,9954.0
-26.970278,27.211111,08-05-2012,8974.0,9138.5
-26.880278,26.965,08-05-2012,8613.5,10385.0
-28.141944,26.417778,08-05-2012,8495.0,9589.0
-28.116667,26.725278,08-05-2012,8631.0,9914.0
-29.042222,24.6,08-05-2012,9366.5,9608.5
-28.460833,21.248889,08-05-2012,8702.0,9374.0
-31.396,29.2651,08-05-2012,8655.0,9681.5
-25.57877778,29.12747222,08-05-2012,9110.5,9628.5
-29.161667,23.696389,09-05-2012,,
-25.49037,30.6986,09-05-2012,8625.5,9180.0
-28.801278,31.955389,09-05-2012,8574.5,9509.5
-27.273889,28.49,09-05-2012,,
-27.4275,28.525833,09-05-2012,10085.0,12919.0
-27.3,28.586944,09-05-2012,9566.0,11761.0
-27.398611,26.614722,09-05-2012,8427.5,9250.5
-29.028629,24.638389,09-05-2012,9569.5,10458.0
-29.1825,23.575556,09-05-2012,9370.5,10031.0
-30.570833,29.150556,09-05-2012,8699.5,10533.5
-31.104278,29.399722,09-05-2012,8136.0,8714.0
-33.31388889,19.07472222,09-05-2012,8274.5,9085.0
-28.7115,24.07288889,10-05-2012,,
-29.140556,31.391944,10-05-2012,9228.5,9817.0
-28.75,30.442778,10-05-2012,12372.0,12890.0
-29.161667,30.629722,10-05-2012,8892.5,10110.0
-27.38972222,26.46388889,10-05-2012,8573.0,9061.0
-27.935,26.126667,10-05-2012,8880.0,10361.0
-27.671111,27.236944,10-05-2012,9760.0,10849.5
-28.376944,24.303056,10-05-2012,9304.0,9925.5
-31.031389,28.883333,10-05-2012,8724.5,9744.0
-30.86013889,29.07125,10-05-2012,8831.0,10246.0
-30.77586667,29.03221667,10-05-2012,8895.0,10706.0
-33.7075,18.97444444,10-05-2012,4059.0,4326.0
-33.72266667,18.61691667,10-05-2012,9079.5,10736.5
-27.902778,24.615556,11-05-2012,9447.0,10623.0
-28.44555556,32.325,19-04-2012,8576.5,9266.5
-31.554722,29.245556,12-05-2012,8318.0,9044.0
-28.760833,17.730278,13-05-2012,21531.0,22817.5
-25.99136,27.84208,14-05-2012,9201.0,9820.5
-26.861111,28.884722,14-05-2012,8656.5,8959.5
-26.45,28.085833,14-05-2012,9634.0,11671.5
-25.681111,31.783333,15-05-2012,9486.5,10597.5
-25.398889,31.610556,15-05-2012,9291.5,10406.0
-27.00222,28.76528,15-05-2012,,
-26.648056,27.089444,15-05-2012,8592.5,9954.0
-33.38056,19.30167,15-05-2012,,
-25.45963889,28.26430556,15-05-2012,9200.0,10013.0
-28.068333,31.55,15-05-2012,,
-25.81048333,27.90955222,16-05-2012,9070.0,9869.0
-24.768889,31.39,16-05-2012,10245.0,13405.0
-29.033333,23.983333,16-05-2012,9374.0,10287.0
-34.092222,21.295278,16-05-2012,,
-33.13083,18.86278,16-05-2012,9275.5,11420.0
-24.99328,30.81444,17-05-2012,8175.0,9457.5
-33.970833,22.548333,17-05-2012,7897.5,8135.0
-25.436111,31.982222,18-05-2012,9154.5,10295.5
-25.14944444,31.94055556,18-05-2012,9457.0,12050.5
-29.7775,29.470833,21-05-2012,8872.5,11284.0
-29.987778,29.851667,21-05-2012,8120.0,8722.0
-29.744167,29.905833,21-05-2012,16776.0,18781.0
-30.27402,30.69602,21-05-2012,8184.5,8768.5
-26.73806,27.59194,21-05-2012,,
-33.818056,19.694722,21-05-2012,,
-27.01011111,26.69808333,22-05-2012,8153.0,8705.0
-34.065833,20.404167,22-05-2012,,
-24.679167,30.8025,22-05-2012,8706.0,10703.0
-24.183889,30.823889,22-05-2012,8602.0,9479.5
-25.127778,27.628889,22-05-2012,9501.5,11175.5
-25.20639,27.558,22-05-2012,9406.0,10222.0
-24.69514,27.40906,22-05-2012,9047.5,10242.5
-27.363611,31.783333,22-05-2012,,
-30.733889,29.828333,22-05-2012,,
-27.169444,29.233889,22-05-2012,9245.0,11199.0
-26.880278,26.965,22-05-2012,8613.5,10385.0
-26.98472222,26.63227778,22-05-2012,8930.0,10787.0
-29.160278,26.573333,22-05-2012,8708.5,9942.5
-30.336111,27.359444,22-05-2012,4710.5,5096.0
-33.501667,21.624167,22-05-2012,8448.5,8855.0
-34.075556,20.145556,22-05-2012,8735.5,10204.0
-33.897778,20.012778,22-05-2012,8185.0,8664.0
-24.058889,31.237222,23-05-2012,8622.5,9716.5
-30.398056,30.601944,23-05-2012,7994.0,8448.0
-30.160091,27.40124,23-05-2012,9945.0,11259.0
-28.69485,28.23487,23-05-2012,8712.0,9602.0
-28.883333,27.89,23-05-2012,9144.0,9921.5
-34.005833,22.351111,23-05-2012,8572.0,9146.5
-29.641944,30.6875,24-05-2012,8685.5,9075.5
-30.830556,26.921389,24-05-2012,9074.0,9492.0
-29.380556,30.2775,24-05-2012,8905.0,9597.5
-30.679722,26.7125,24-05-2012,8795.0,9676.5
-29.615556,27.065278,24-05-2012,9709.0,11021.5
-34.031944,22.053333,24-05-2012,8012.0,8718.0
-34.039722,22.133333,24-05-2012,,
-30.398056,30.601944,25-05-2012,7994.0,8448.0
-30.27402,30.69602,25-05-2012,8184.5,8768.5
-29.658056,25.973333,25-05-2012,8586.5,9543.0
-31.000833,26.353056,25-05-2012,8374.0,9216.0
-28.460833,21.248889,25-05-2012,8702.0,9374.0
-29.803611,30.516111,25-05-2012,8674.5,9589.0
-29.758889,30.935278,26-05-2012,,
-28.760833,17.730278,27-05-2012,21531.0,22817.5
-25.99136,27.84208,28-05-2012,4450.5,4784.0
-26.861111,28.884722,28-05-2012,9239.0,10611.0
-26.970278,27.211111,28-05-2012,8346.0,8804.0
-26.45,28.085833,28-05-2012,9929.0,12719.5
-27.01011111,26.69808333,29-05-2012,8459.0,9073.5
-29.380556,30.2775,29-05-2012,8905.0,9597.5
-27.00222,28.76528,29-05-2012,,
-26.648056,27.089444,29-05-2012,8926.0,10872.5
-26.880278,26.965,29-05-2012,8955.0,11052.0
-26.98472222,26.63227778,29-05-2012,9145.5,11289.5
-31.000833,26.353056,29-05-2012,8382.0,9447.0
-25.45963889,28.26430556,29-05-2012,,
-29.161667,23.696389,30-05-2012,,
-24.282222,28.090278,30-05-2012,8728.0,9982.5
-27.937778,31.209444,30-05-2012,8900.5,9278.0
-28.404444,30.013056,30-05-2012,8574.0,9755.0
-28.1175,26.719444,30-05-2012,9097.0,10614.0
-28.44555556,32.325,12-05-2012,8576.5,9266.5
-24.670833,28.560833,31-05-2012,8870.0,10383.0
-27.573056,24.746389,31-05-2012,9396.5,10634.0
-30.679722,26.7125,31-05-2012,8795.0,9676.5
-28.44555556,32.325,12-07-2012,8886.5,10028.0
-33.38056,19.30167,31-05-2012,,
-33.13083,18.86278,31-05-2012,9275.5,11420.0
-29.161667,23.696389,01-06-2012,,
-28.7115,24.07288889,01-06-2012,8988.5,10526.5
-27.5275,30.858056,01-06-2012,9081.5,10185.5
-29.1825,23.575556,01-06-2012,9030.5,9348.5
-26.73806,27.59194,04-06-2012,8778.0,9650.0
-32.502778,19.535833,04-06-2012,9985.0,13687.5
-25.127778,27.628889,05-06-2012,9118.0,10972.0
-25.20639,27.558,05-06-2012,9024.0,10300.0
-24.69514,27.40906,05-06-2012,4183.5,4551.5
-26.006389,29.253889,05-06-2012,8383.0,9107.5
-28.747778,31.745833,05-06-2012,,
-27.169444,29.233889,05-06-2012,9245.0,11199.0
-34.250556,20.9925,05-06-2012,7682.0,7978.0
-25.57877778,29.12747222,05-06-2012,9006.5,11037.0
-23.658056,31.05,06-06-2012,9009.5,10648.0
-28.801278,31.955389,06-06-2012,8915.5,9844.0
-27.02314,28.59389,06-06-2012,8688.0,9813.5
-27.4275,28.525833,06-06-2012,9831.0,13599.0
-27.3,28.586944,06-06-2012,,
-28.141944,26.417778,06-06-2012,8740.0,10199.0
-28.1175,26.719444,06-06-2012,9046.0,10657.5
-28.44555556,32.325,08-08-2012,8886.5,10028.0
-33.7075,18.97444444,06-06-2012,4059.0,4326.0
-33.72266667,18.61691667,06-06-2012,9079.5,10736.5
-29.140556,31.391944,07-06-2012,9206.5,10046.5
-23.838611,31.640833,07-06-2012,8784.0,9652.0
-28.44555556,32.325,12-09-2012,9217.0,10737.0
-28.75,30.442778,07-06-2012,12372.0,12890.0
-29.161667,30.629722,07-06-2012,8892.5,10110.0
-27.398611,26.614722,07-06-2012,8655.0,9671.0
-27.671111,27.236944,07-06-2012,9405.5,10952.5
-27.5275,30.858056,25-08-2011,9626.5,11205.0
-27.4,26.624722,07-06-2012,8814.0,10139.0
